Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,29/04/2020 12:26:59 AM,106713626,10,12,60.0,132.0,6.0,6.0,6.0,0.0,16.0,6.0,11.0,5.222329678670935,1.7992079099626883,0.2061592396832247,5081601.238095237,6609483.164175333,20916415.0,319.0,103917021.0,11546335.666666664,6841880.968210661,20917568.0,6000011.0,106712785.0,9701162.272727273,7239579.931072439,20916415.0,199575.0,0,1,0,0,200,240,0.09370874531055667,0.11245049437266802,6.0,16.0,9.043478260869565,4.7047196889696465,22.13438735177866,0,0,0,1,1,0,0,0,1.0,9.454545454545457,6.0,11.0,0,0,0,0,0,0,10,60,12,132,-1,254,10,0,2049266.0,2780741.164001117,8000550.0,319.0,11289832.125,6980194.879296329,20916415.0,5631162.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,29/04/2020 12:26:58 AM,106877897,11,13,66.0,138.0,6.0,6.0,6.0,0.0,16.0,6.0,10.615384615384617,5.1887452166277095,1.908720191229062,0.22455531661518374,4646865.0869565215,6339138.854550721,20090820.0,345.0,104085046.0,10408504.6,7007205.490222494,20092311.0,906191.0,106877450.0,8906454.166666668,7041877.422999197,20090820.0,201068.0,0,1,0,0,220,260,0.10292118678195923,0.12163412983322455,6.0,16.0,8.799999999999997,4.582575694955841,21.000000000000004,0,0,0,1,1,0,0,0,1.0,9.166666666666666,6.0,10.615384615384617,0,0,0,0,0,0,11,66,13,138,-1,254,11,0,1313164.7777777778,1587503.8254650582,3360371.0,345.0,10562107.444444444,6590097.246506687,20090820.0,5610619.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,29/04/2020 12:26:57 AM,116015011,11,14,66.0,144.0,6.0,6.0,6.0,0.0,16.0,6.0,10.285714285714286,5.135525910130955,1.8101105899132308,0.21548935594205126,4833958.791666667,6502132.671839956,20881243.0,285.0,110011720.0,11001172.0,7742922.28046302,21000947.0,2117972.0,116015011.0,8924231.615384616,7274734.103771107,20881243.0,212039.0,0,1,0,0,220,280,0.09481531661450257,0.12067403932754872,6.0,16.0,8.30769230769231,4.296689244236597,18.461538461538453,0,0,0,1,1,0,0,0,1.0,8.64,6.0,10.285714285714286,0,0,0,0,0,0,11,66,14,144,-1,254,11,0,1619130.75,1766087.3090772275,3681214.0,285.0,11451289.333333336,6331388.651666473,20881243.0,6002930.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,29/04/2020 12:27:10 AM,115390733,12,14,72.0,154.0,6.0,6.0,6.0,0.0,16.0,6.0,11.0,5.1887452166277095,1.9585628249713956,0.22532138694361184,4615629.320000001,6351492.085071367,20846822.0,615.0,113003607.0,10273055.181818182,6975648.289721921,20909160.0,2237779.0,115390733.0,8876210.230769228,7307718.763230368,20846822.0,211373.0,0,1,0,0,240,280,0.10399448628166699,0.12132690066194485,6.0,16.0,8.962962962962962,4.653216269680751,21.652421652421648,0,0,0,1,1,0,0,0,1.0,9.307692307692307,6.0,11.0,0,0,0,0,0,0,12,72,14,154,-1,254,12,0,3048470.125,3708737.061764034,9383990.0,615.0,11374911.75,7417884.322265533,20846822.0,5123430.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,29/04/2020 12:27:40 AM,118011480,12,13,72.0,128.0,6.0,6.0,6.0,0.0,16.0,6.0,9.846153846153848,5.063696835418334,1.6947503751329955,0.21184379689162444,4917145.0,6792528.996750493,20990150.0,375.0,118006643.0,10727876.636363637,7279201.429734615,21000272.0,2004808.0,118011480.0,9834290.0,7425640.143120322,20990150.0,214875.0,0,1,0,0,240,260,0.10168502250797973,0.1101587743836447,6.0,16.0,7.923076923076925,4.019184762342502,16.153846153846153,0,0,0,1,1,0,0,0,1.0,8.24,6.0,9.846153846153848,0,0,0,0,0,0,12,72,13,128,-1,254,12,0,1341760.333333333,1588920.5605828757,3023617.0,465.0,11770142.22222222,6773784.884632552,20990150.0,5999276.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,29/04/2020 12:28:17 AM,119332199,14,16,100.0,208.0,22.0,6.0,7.142857142857142,4.27617987059879,38.0,6.0,13.000000000000002,8.32666399786453,2.5810301207974895,0.25139903774001515,4114903.4137931033,5596898.600332519,20864466.0,328.0,118139504.0,9087654.153846156,6045883.799787463,20865975.0,2141077.0,119332199.0,7955479.933333334,6655383.636552769,20864466.0,203288.0,0,1,0,0,280,320,0.1173195509453404,0.13407948679467474,6.0,38.0,10.451612903225808,7.2242125738261596,52.18924731182796,0,0,0,1,1,0,0,0,1.0,10.8,7.142857142857142,13.0,0,0,0,0,0,0,14,100,16,208,-1,254,14,0,1945286.9,1846203.1931265162,5134274.0,328.0,9987798.6,5983214.211920735,20864466.0,5671781.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,29/04/2020 12:28:40 AM,114316609,12,14,82.0,180.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,12.857142857142858,7.430261853312521,2.2918804388258227,0.2274385168300435,4572664.3599999985,6492481.423971205,20720837.0,412.0,112011935.0,10182903.181818182,7401903.365830693,21002273.0,2280617.0,111531160.0,8579320.000000002,7657086.267237612,20720837.0,210104.0,0,1,0,0,240,280,0.10497162315232776,0.12246689367771572,6.0,32.0,10.296296296296298,6.437957241803758,41.447293447293454,0,0,0,1,1,0,0,0,1.0,10.692307692307693,6.833333333333332,12.857142857142858,0,0,0,0,0,0,12,82,14,180,-1,254,12,0,1513787.5,1646143.822242325,3328543.0,412.0,12400519.875,6206240.04574519,20720837.0,5833649.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,29/04/2020 01:30:47 AM,109110242,11,12,66.0,112.0,6.0,6.0,6.0,0.0,16.0,6.0,9.333333333333334,4.923659639173309,1.6313775566550388,0.21079597642171846,4959556.454545455,6819437.1186053865,20861849.0,300.0,105997714.0,10599771.4,7356632.636375727,20998324.0,2140118.0,109110242.0,9919112.90909091,7538431.448939486,20861849.0,206691.0,0,1,0,0,220,240,0.10081546698430016,0.10998050943741836,6.0,16.0,7.666666666666666,3.806934938134405,14.492753623188404,0,0,0,1,1,0,0,0,1.0,8.0,6.0,9.333333333333334,0,0,0,0,0,0,11,66,12,112,-1,252,11,0,1864769.875,2271063.677964921,6141172.0,300.0,11773960.625,7265334.224705681,20861849.0,5994203.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,29/04/2020 12:29:05 AM,109147360,14,17,94.0,208.0,16.0,6.0,6.7142857142857135,2.672612419124244,32.0,6.0,12.235294117647056,7.137308769458432,2.766901554009185,0.2840196959413402,3638245.333333334,4699717.512185983,20918721.0,243.0,108084749.0,8314211.461538463,5535576.3468586765,20922070.0,2084391.0,109147360.0,6821710.0,5706466.029861247,20918721.0,194669.0,0,1,0,0,280,340,0.12826695945737945,0.15575273648396076,6.0,32.0,9.9375,6.169317942120324,38.060483870967744,0,0,0,1,1,0,0,0,1.0,10.258064516129034,6.7142857142857135,12.235294117647056,0,0,0,0,0,0,14,94,17,208,-1,254,14,0,3001295.777777778,4390483.436856008,14081131.0,243.0,9126148.333333334,5080735.957728638,20918721.0,5072433.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,29/04/2020 01:31:36 AM,59344272,7,8,42.0,88.0,6.0,6.0,6.0,0.0,16.0,6.0,11.0,5.345224838248488,2.1906073765636562,0.2527623896034987,4238876.571428572,6314212.776117172,20103154.0,271.0,58890612.0,9815102.0,7753955.667142055,20104455.0,2897606.0,59344272.0,8477753.142857144,7541365.082177374,20103154.0,221313.0,0,1,0,0,140,160,0.11795578181496608,0.13480660778853265,6.0,16.0,9.125,4.787135538781691,22.916666666666675,0,0,0,1,1,0,0,0,1.0,9.733333333333333,6.0,11.0,0,0,0,0,0,0,7,42,8,88,-1,252,7,0,2423761.5,3052924.9948173207,6342731.0,433.0,12412238.75,6571841.545773977,20103154.0,5995523.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,29/04/2020 12:29:06 AM,109358899,14,18,94.0,214.0,16.0,6.0,6.7142857142857135,2.672612419124244,32.0,6.0,11.888888888888886,7.078458530174397,2.816414601979488,0.292614504101765,3527706.419354839,5280101.892824404,20092466.0,344.0,108905398.0,8377338.307692307,6150369.779782208,20093697.0,999573.0,109358899.0,6432876.4117647065,6441528.844867888,20092466.0,215831.0,0,1,0,0,280,360,0.12801884554452214,0.1645956585572428,6.0,32.0,9.818181818181817,6.110720832349411,37.34090909090908,0,0,0,1,1,0,0,0,1.0,10.125,6.7142857142857135,11.888888888888891,0,0,0,0,0,0,14,94,18,214,-1,254,14,0,1963093.2222222225,2110090.138688261,5996076.0,344.0,10187855.0,5515135.350897065,20092466.0,5992665.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,29/04/2020 01:31:11 AM,85016327,8,12,48.0,112.0,6.0,6.0,6.0,0.0,16.0,6.0,9.333333333333334,4.923659639173309,1.881991443831724,0.23524893047896556,4474543.526315789,6186608.842904382,20655316.0,583.0,64317440.0,9188205.714285716,5363782.131673655,20659957.0,5193759.0,85016327.0,7728757.0,7255285.07383018,20655316.0,3708.0,0,1,0,0,160,240,0.0940995721915862,0.14114935828737932,6.0,16.0,7.904761904761907,4.0237390808147815,16.19047619047619,0,0,0,1,1,0,0,0,1.0,8.3,6.0,9.333333333333334,0,0,0,0,0,0,8,48,12,112,-1,252,8,0,2930113.5,3361757.747792113,8319635.0,1316.0,11238633.5,7087985.187818264,20655316.0,5796591.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,29/04/2020 12:29:14 AM,119198100,12,15,82.0,176.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,11.733333333333333,7.478222350519509,2.1644640308863985,0.22651367765090216,4584542.307692308,6241105.648529142,20000214.0,289.0,119196115.0,10836010.454545453,7406238.756282818,20999927.0,1004994.0,119198100.0,8514150.0,6897841.33657578,20000214.0,211234.0,0,1,0,0,240,300,0.10067274562262317,0.12584093202827898,6.0,32.0,9.428571428571429,6.226755718067538,38.77248677248677,0,0,0,1,1,0,0,0,1.0,9.777777777777779,6.833333333333332,11.733333333333333,0,0,0,0,0,0,12,82,15,176,-1,254,12,0,1454872.2222222222,1647561.2048712922,3700178.0,289.0,11789321.666666664,5447409.7741690725,20000214.0,5984466.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,29/04/2020 01:32:30 AM,20999283,2,3,12.0,28.0,6.0,6.0,6.0,0.0,16.0,6.0,9.333333333333334,5.773502691896257,1.9048269409960328,0.2381033676245041,5249820.75,9515346.85296668,19482553.0,375.0,20998908.0,20998908.0,0.0,20998908.0,20998908.0,20998869.0,10499434.5,12704578.345190546,19482928.0,1515941.0,0,1,0,0,40,60,0.09524134704980168,0.1428620205747025,6.0,16.0,7.666666666666668,4.0824829046386295,16.666666666666664,0,0,0,1,1,0,0,0,1.0,9.2,6.0,9.333333333333334,0,0,0,0,0,0,2,12,3,28,-1,252,2,0,375.0,0.0,375.0,375.0,19482553.0,0.0,19482553.0,19482553.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,29/04/2020 12:29:26 AM,119374190,11,14,76.0,170.0,16.0,6.0,6.909090909090909,3.0151134457776365,32.0,6.0,12.142857142857144,7.583962257058213,2.0607469671626677,0.209425504792954,4973924.583333334,6706351.419068403,20750895.0,1180.0,99998921.0,9999892.1,6745729.384625413,21000463.0,2242686.0,119374190.0,9182630.0,7194813.081257184,20750895.0,206375.0,0,1,0,0,220,280,0.09214722210889977,0.11727828268405426,6.0,32.0,9.692307692307693,6.3923030639620375,40.861538461538466,0,0,0,1,1,0,0,0,1.0,10.08,6.909090909090909,12.142857142857142,0,0,0,0,0,0,11,76,14,170,-1,254,11,0,2208484.375,3867602.5267565562,11000065.0,1207.0,12713289.375,6355604.288878302,20750895.0,5998753.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,29/04/2020 01:31:36 AM,58086837,8,8,48.0,78.0,6.0,6.0,6.0,0.0,16.0,6.0,9.75,5.175491695067657,2.1691661399982927,0.2754496685712117,3872455.8,5456552.404514845,20913964.0,341.0,58086023.0,8298003.285714285,5916521.387062297,20915627.0,2082929.0,58086837.0,8298119.571428573,6487943.527011361,20913964.0,206974.0,0,1,0,0,160,160,0.13772483428560586,0.13772483428560586,6.0,16.0,7.76470588235294,3.9295262399668784,15.441176470588234,0,0,0,1,1,0,0,0,1.0,8.25,6.0,9.75,0,0,0,0,0,0,8,48,8,78,-1,252,8,0,2250038.4,2895854.0913413265,7083865.0,345.0,9367260.8,6514448.208252613,20913964.0,5916118.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,29/04/2020 01:32:34 AM,13162787,2,2,12.0,22.0,6.0,6.0,6.0,0.0,16.0,6.0,11.0,7.071067811865476,2.583039594882148,0.30388701116260564,4387595.666666667,4752744.872140449,9436489.0,331.0,13162456.0,13162456.0,0.0,13162456.0,13162456.0,9436820.0,9436820.0,0.0,9436820.0,9436820.0,0,1,0,0,40,40,0.15194350558130282,0.15194350558130282,6.0,16.0,8.0,4.47213595499958,20.0,0,0,0,1,1,0,0,0,1.0,10.0,6.0,11.0,0,0,0,0,0,0,2,12,2,22,-1,252,2,0,331.0,0.0,331.0,331.0,9436489.0,0.0,9436489.0,9436489.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,29/04/2020 12:29:59 AM,119984059,11,14,76.0,170.0,16.0,6.0,6.909090909090909,3.015113445777636,32.0,6.0,12.142857142857144,7.583962257058213,2.050272361597635,0.20836101235748325,4999335.791666667,7087923.164607185,20987317.0,405.0,99998596.0,9999859.6,7744441.063127957,20996372.0,6596.0,119984059.0,9229543.000000002,7933534.511882602,20987317.0,4052.0,0,1,0,0,220,280,0.09167884543729264,0.11668216692019062,6.0,32.0,9.692307692307693,6.392303063962038,40.861538461538466,0,0,0,1,1,0,0,0,1.0,10.08,6.909090909090909,12.142857142857142,0,0,0,0,0,0,11,76,14,170,-1,254,11,0,1881122.625,3092270.9890959677,9001234.0,477.0,13116884.750000002,6934753.52417863,20987317.0,5979317.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,29/04/2020 01:31:49 AM,56329899,5,6,30.0,66.0,6.0,6.0,6.0,0.0,16.0,6.0,11.0,5.47722557505166,1.7042459103290777,0.1952781772252068,5632989.8999999985,7275688.057249896,20711883.0,377.0,53707648.0,13426912.0,8018710.475406297,20716407.0,5998481.0,56329522.0,11265904.4,7744269.73337992,20711883.0,213039.0,0,1,0,0,100,120,0.08876280782963948,0.10651536939556737,6.0,16.0,9.333333333333334,4.92365963917331,24.24242424242425,0,0,0,1,1,0,0,0,1.0,10.181818181818182,6.0,11.0,0,0,0,0,0,0,5,30,6,66,-1,252,5,0,1635303.25,1955883.666578081,3911148.0,3667.0,12447077.25,7138178.028083282,20711883.0,5998481.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,29/04/2020 12:30:17 AM,110002778,9,11,54.0,106.0,6.0,6.0,6.0,0.0,16.0,6.0,9.636363636363637,5.04524979109513,1.454508721588831,0.18181359019860388,5789619.894736842,7345874.1551205,20858131.0,364.0,90000918.0,11250114.75,6868807.589718023,20859879.0,3139486.0,110001581.0,11000158.1,7507521.695555605,20858131.0,208788.0,0,1,0,0,180,220,0.08181611558937174,0.09999747460923214,6.0,16.0,7.904761904761907,4.023739080814783,16.190476190476193,0,0,0,1,1,0,0,0,1.0,8.3,6.0,9.636363636363637,0,0,0,0,0,0,9,54,11,106,-1,254,9,0,1399861.0,1746139.8358613781,3329230.0,364.0,12525319.250000002,6822940.080940594,20858131.0,6002138.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,29/04/2020 12:30:41 AM,115024190,10,13,60.0,108.0,6.0,6.0,6.0,0.0,16.0,6.0,8.307692307692307,4.3852900965351465,1.4605623391044962,0.1999579392821632,5228372.272727272,7598344.09886984,20782721.0,346.0,106164936.0,11796104.0,8732559.190547323,21000289.0,2115138.0,115024190.0,9585349.166666668,8549114.736312939,20782721.0,3802.0,0,1,0,0,200,260,0.08693823447050572,0.11301970481165745,6.0,16.0,7.250000000000001,3.378319623460881,11.413043478260867,0,0,0,1,1,0,0,0,1.0,7.565217391304348,6.0,8.307692307692307,0,0,0,0,0,0,10,60,13,108,-1,254,10,0,2192141.285714286,3311513.3103093375,8855586.0,394.0,14239361.857142854,7611309.955380095,20782721.0,6000616.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,29/04/2020 12:31:15 AM,100016881,9,9,54.0,74.0,6.0,6.0,6.0,0.0,16.0,6.0,8.222222222222221,4.409585518440983,1.2797839596697682,0.17996961932856115,5883345.9411764685,8488943.463678744,20547109.0,273.0,100016443.0,12502055.375,8687559.6586202,20999588.0,2913704.0,100015845.0,12501980.625,8952256.630777083,20547483.0,452095.0,0,1,0,0,180,180,0.08998480966428057,0.08998480966428057,6.0,16.0,7.05263157894737,3.153017676423057,9.941520467836254,0,0,0,1,1,0,0,0,1.0,7.4444444444444455,6.0,8.222222222222221,0,0,0,0,0,0,9,54,9,74,-1,254,9,0,1122630.3333333335,1738403.1063158703,3367615.0,273.0,15546677.166666664,7400509.697971389,20547109.0,5993540.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,29/04/2020 12:31:15 AM,119937442,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.2006259062953837,0.158415918191752,6663191.222222223,8915200.784117656,20917621.0,286.0,100002138.0,12500267.25,9162694.396364512,20999886.0,2083775.0,119937442.0,13326382.444444446,8675772.445096936,20917621.0,1061006.0,0,1,0,0,180,200,0.07503911914346148,0.08337679904829053,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,254,9,0,899237.4285714286,1534627.480156108,3145843.0,286.0,16234682.857142854,7005320.851937938,20917621.0,5999866.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,29/04/2020 12:31:18 AM,115971607,10,11,60.0,106.0,6.0,6.0,6.0,0.0,16.0,6.0,9.636363636363637,5.04524979109513,1.4313848388769848,0.1810788049181728,5798580.3500000015,7888969.182037551,20881009.0,289.0,112861330.0,12540147.777777778,8099761.840011451,20999703.0,2120835.0,115970374.0,11597037.4,8302321.63010705,20881009.0,205111.0,0,1,0,0,200,220,0.08622800234198702,0.09485080257618574,6.0,16.0,8.272727272727273,4.289320272288887,18.3982683982684,0,0,0,1,1,0,0,0,1.0,8.666666666666666,6.0,9.636363636363637,0,0,0,0,0,0,10,60,11,106,-1,254,10,0,2130994.0,3092711.6562398225,8119283.0,289.0,14436202.285714285,7609949.716886039,20881009.0,5997298.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,29/04/2020 12:31:27 AM,108247552,11,10,66.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.3487602934429408,0.19399976823494355,5412377.599999999,7794495.583135167,20750349.0,373.0,108242965.0,10824296.5,8789148.990549404,21005892.0,2238267.0,108247552.0,12027505.777777778,8057012.630843067,20750349.0,1625089.0,0,1,0,0,220,200,0.10161892621830376,0.0923808420166398,6.0,16.0,6.90909090909091,2.9424494316824985,8.65800865800866,0,0,0,1,1,0,0,0,0.0,7.238095238095237,6.0,8.0,0,0,0,0,0,0,11,66,10,80,-1,253,11,0,1428626.2857142857,1859113.0455805813,3871433.0,373.0,14034712.285714285,7538664.97046782,20750349.0,5996028.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,29/04/2020 12:32:00 AM,108009557,11,10,66.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.3517322360649993,0.19442723943400675,5400477.8500000015,8008692.626911443,20989296.0,404.0,108004961.0,10800496.099999998,8925817.916240674,21000816.0,2003155.0,108009557.0,12001061.888888888,8501271.715559052,20989296.0,1014592.0,0,1,0,0,220,200,0.10184283970352737,0.0925843997304794,6.0,16.0,6.90909090909091,2.9424494316824985,8.65800865800866,0,0,0,1,1,0,0,0,0.0,7.238095238095237,6.0,8.0,0,0,0,0,0,0,11,66,10,80,-1,254,11,0,1150882.5714285714,1472111.28645922,3022250.0,404.0,14278456.428571427,7753557.4780900385,20989296.0,6000567.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,29/04/2020 12:32:27 AM,109327665,11,11,66.0,96.0,6.0,6.0,6.0,0.0,16.0,6.0,8.727272727272727,4.670993664969138,1.4817841394490592,0.20122994486345244,5206079.285714285,7784340.799275133,20862520.0,331.0,108137052.0,10813705.199999996,8848631.837674227,21001362.0,2137384.0,109327665.0,10932766.5,8583302.671807103,20862520.0,1187231.0,0,1,0,0,220,220,0.10061497243172622,0.10061497243172622,6.0,16.0,7.73913043478261,3.8755338788158977,15.019762845849801,0,0,0,1,1,0,0,0,1.0,8.090909090909092,6.0,8.727272727272727,0,0,0,0,0,0,11,66,11,96,-1,254,11,0,1428260.1428571427,1780391.0255905797,3334032.0,331.0,14189846.857142854,7677036.734149239,20862520.0,5992923.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,29/04/2020 12:32:57 AM,119952356,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.2004766292376952,0.15839622191330702,6664019.777777777,8887748.235472778,20879670.0,414.0,99999841.0,12499980.125,9088647.841698872,21000490.0,2280661.0,119952356.0,13328039.555555554,8643948.011515414,20879670.0,1045925.0,0,1,0,0,180,200,0.07502978932735595,0.08336643258595104,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,254,9,0,953244.2857142857,1624233.5886518615,3332389.0,414.0,16182806.57142857,7028898.704449342,20879670.0,5831065.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,29/04/2020 12:33:16 AM,108084640,11,10,66.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.3507932301944108,0.1942921769457714,5404232.0,7977060.079764092,20915735.0,307.0,108083927.0,10808392.7,8881157.585845916,21001993.0,2081583.0,108084640.0,12009404.444444446,8442552.679339513,20915735.0,1062999.0,0,1,0,0,220,200,0.10177209268588026,0.09252008425989114,6.0,16.0,6.90909090909091,2.9424494316824985,8.65800865800866,0,0,0,1,1,0,0,0,0.0,7.238095238095237,6.0,8.0,0,0,0,0,0,0,11,66,10,80,-1,253,11,0,1197146.2857142857,1533764.6909101056,3147122.0,307.0,14243472.285714285,7721550.0475298725,20915735.0,5999424.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,29/04/2020 12:33:16 AM,109351160,11,11,66.0,96.0,6.0,6.0,6.0,0.0,16.0,6.0,8.727272727272727,4.670993664969138,1.4814657658867083,0.2011867089475777,5207198.095238095,7800776.520468132,20547056.0,378.0,108896979.0,10889697.9,8418431.447086664,21001642.0,2892436.0,109351160.0,10935115.999999998,8787581.554877656,20547475.0,452370.0,0,1,0,0,220,220,0.10059335447378884,0.10059335447378884,6.0,16.0,7.73913043478261,3.8755338788158977,15.019762845849801,0,0,0,1,1,0,0,0,1.0,8.090909090909092,6.0,8.727272727272727,0,0,0,0,0,0,11,66,11,96,-1,253,11,0,1435309.2857142857,1789426.8098355513,3348470.0,419.0,14186197.714285715,7659112.580867157,20547056.0,5996800.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,29/04/2020 12:33:36 AM,119374052,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.206292302116041,0.15916356764031098,6631891.777777777,8685616.241536759,20747335.0,575.0,100002168.0,12500271.0,9065754.966823494,21000436.0,2244557.0,119374052.0,13263783.555555554,8254207.157624773,20747335.0,1625026.0,0,1,0,0,180,200,0.07539326888225256,0.0837702987580584,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,253,9,0,1108508.8571428573,1889458.7602886376,3878002.0,575.0,15944927.142857142,6820052.743514658,20747335.0,6000003.0,NORMAL
